Latitude,Longitude,DC
50.36,-74.46,87.55646
50.36,-74.46,99.49424
50.36,-74.46,81.72993
50.36,-74.46,81.83522
50.36,-74.46,88.25487
50.36,-74.46,91.35779
50.36,-74.46,96.3748
50.36,-74.46,92.58845
50.36,-74.46,73.79655
50.36,-74.46,88.24531
50.36,-74.46,85.56485
50.36,-74.46,94.1131
50.36,-74.46,88.76115
50.36,-74.46,82.6578
50.36,-74.46,83.30243
50.36,-74.46,87.56403
50.36,-74.46,79.99219
50.35,-74.46,76.35679
50.35,-74.46,85.29458
50.35,-74.46,94.1402
50.35,-74.46,83.61913
50.35,-74.46,77.61421
50.35,-74.46,86.87502
50.35,-74.46,87.10974
50.35,-74.46,85.98044
50.35,-74.46,91.28337
50.35,-74.46,87.99098
50.35,-74.46,85.4706
50.35,-74.46,84.69556
50.35,-74.46,76.91866
50.35,-74.46,87.23556
50.35,-74.46,99.54638
50.35,-74.46,81.24082
50.35,-74.46,81.81597
50.35,-74.46,88.26383
50.35,-74.46,91.82713
50.35,-74.46,95.74934
50.35,-74.46,92.23856
50.35,-74.46,73.96924
50.35,-74.46,87.83249
50.35,-74.46,85.29061
50.35,-74.46,94.34447
50.35,-74.46,88.37811
50.35,-74.46,82.29532
50.35,-74.46,83.26879
50.35,-74.46,87.23568
50.35,-74.46,79.65986
50.35,-74.46,76.18292
50.35,-74.46,85.23654
50.35,-74.46,94.15126
50.35,-74.46,83.45349
50.35,-74.46,78.4545
50.35,-74.46,86.65245
50.35,-74.46,87.14133
50.35,-74.46,85.79697
50.35,-74.46,91.19093
50.35,-74.46,87.84712
50.35,-74.46,85.73419
50.35,-74.46,84.56708
50.35,-74.46,76.73615
50.35,-74.46,86.90139
50.35,-74.46,99.40068
50.35,-74.46,81.09353
50.35,-74.46,81.77291
50.35,-74.46,88.05362
50.35,-74.46,91.20003
50.35,-74.46,95.68775
50.35,-74.46,92.20056
50.35,-74.46,73.83419
50.35,-74.46,87.68375
50.35,-74.46,85.24985
50.35,-74.46,94.59267
50.35,-74.46,88.23925
50.35,-74.46,82.23079
50.35,-74.46,83.13933
50.35,-74.46,87.03668
50.35,-74.46,79.84337
50.24,-75.33,74.21164
50.24,-75.33,82.73682
50.24,-75.33,91.49809
50.24,-75.33,82.46273
50.24,-75.33,75.57417
50.24,-75.33,85.68649
50.24,-75.33,84.97207
50.24,-75.33,84.68175
50.24,-75.33,90.17427
50.24,-75.33,85.33915
50.24,-75.33,84.53839
50.24,-75.33,83.00842
50.24,-75.33,75.27162
50.24,-75.33,85.62968
50.24,-75.33,97.59705
50.24,-75.33,80.42899
50.24,-75.33,80.34364
50.24,-75.33,87.80548
50.24,-75.33,88.39979
50.24,-75.33,93.93211
50.24,-75.33,91.26485
50.24,-75.33,72.65066
50.24,-75.33,86.50621
50.24,-75.33,84.17742
50.24,-75.33,92.56621
50.24,-75.33,86.58643
50.24,-75.33,81.50993
50.24,-75.33,81.33805
50.24,-75.33,85.62747
50.24,-75.33,78.52543
50.23,-75.33,74.22422
50.23,-75.33,82.76343
50.23,-75.33,91.498
50.23,-75.33,82.48268
50.23,-75.33,75.64881
50.23,-75.33,85.73814
50.23,-75.33,85.03629
50.23,-75.33,84.71758
50.23,-75.33,90.22375
50.23,-75.33,85.35218
50.23,-75.33,84.55122
50.23,-75.33,82.97309
50.23,-75.33,75.29407
50.23,-75.33,85.73817
50.23,-75.33,97.63141
50.23,-75.33,80.48152
50.23,-75.33,80.36415
50.23,-75.33,87.82218
50.23,-75.33,88.42337
50.23,-75.33,93.92318
50.23,-75.33,91.07888
50.23,-75.33,72.69228
50.23,-75.33,86.54152
50.23,-75.33,84.15857
50.23,-75.33,92.60349
50.23,-75.33,86.49916
50.23,-75.33,81.25453
50.23,-75.33,81.27778
50.23,-75.33,85.6121
50.23,-75.33,78.54047
50.23,-75.33,74.22422
50.23,-75.33,82.76343
50.23,-75.33,91.498
50.23,-75.33,82.48268
50.23,-75.33,75.64881
50.23,-75.33,85.73814
50.23,-75.33,85.03629
50.23,-75.33,84.71758
50.23,-75.33,90.22375
50.23,-75.33,85.35218
50.23,-75.33,84.55122
50.23,-75.33,82.97309
50.23,-75.33,75.29407
50.23,-75.33,85.73817
50.23,-75.33,97.63141
50.23,-75.33,80.48152
50.23,-75.33,80.36415
50.23,-75.33,87.82218
50.23,-75.33,88.42337
50.23,-75.33,93.92318
50.23,-75.33,91.07888
50.23,-75.33,72.69228
50.23,-75.33,86.54152
50.23,-75.33,84.15857
50.23,-75.33,92.60349
50.23,-75.33,86.49916
50.23,-75.33,81.25453
50.23,-75.33,81.27778
50.23,-75.33,85.6121
50.23,-75.33,78.54047
50.23,-75.33,74.33317
50.23,-75.33,82.69758
50.23,-75.33,91.51807
50.23,-75.33,82.34368
50.23,-75.33,75.77671
50.23,-75.33,85.6274
50.23,-75.33,84.85402
50.23,-75.33,84.75028
50.23,-75.33,90.01832
50.23,-75.33,85.27234
50.23,-75.33,84.8122
50.23,-75.33,82.89858
50.23,-75.33,75.17924
50.23,-75.33,85.61247
50.23,-75.33,97.40311
50.23,-75.33,80.38979
50.23,-75.33,80.20671
50.23,-75.33,87.7463
50.23,-75.33,88.35244
50.23,-75.33,93.75022
50.23,-75.33,91.20397
50.23,-75.33,72.64546
50.23,-75.33,86.38155
50.23,-75.33,84.00442
50.23,-75.33,92.49869
50.23,-75.33,86.56306
50.23,-75.33,81.47164
50.23,-75.33,81.231
50.23,-75.33,85.50318
50.23,-75.33,78.48808
50.17,-75.35,74.31866
50.17,-75.35,82.56604
50.17,-75.35,91.63251
50.17,-75.35,82.49219
50.17,-75.35,75.8133
50.17,-75.35,85.87603
50.17,-75.35,84.92954
50.17,-75.35,84.59635
50.17,-75.35,90.11114
50.17,-75.35,85.37319
50.17,-75.35,84.45185
50.17,-75.35,82.85622
50.17,-75.35,74.79939
50.17,-75.35,85.33449
50.17,-75.35,97.20055
50.17,-75.35,80.18318
50.17,-75.35,79.98673
50.17,-75.35,87.66825
50.17,-75.35,88.20203
50.17,-75.35,93.93748
50.17,-75.35,91.03074
50.17,-75.35,72.68154
50.17,-75.35,86.43872
50.17,-75.35,84.15693
50.17,-75.35,92.03468
50.17,-75.35,86.48065
50.17,-75.35,81.45699
50.17,-75.35,81.30659
50.17,-75.35,85.53951
50.17,-75.35,77.88397
50.17,-75.34,74.1264
50.17,-75.34,82.42143
50.17,-75.34,91.64779
50.17,-75.34,81.99836
50.17,-75.34,75.23355
50.17,-75.34,85.81102
50.17,-75.34,84.4938
50.17,-75.34,84.40082
50.17,-75.34,89.59974
50.17,-75.34,85.21347
50.17,-75.34,84.61675
50.17,-75.34,82.59094
50.17,-75.34,74.92946
50.17,-75.34,85.4253
50.17,-75.34,97.07042
50.17,-75.34,80.02991
50.17,-75.34,80.24566
50.17,-75.34,87.39481
50.17,-75.34,87.9534
50.17,-75.34,93.53181
50.17,-75.34,90.95942
50.17,-75.34,72.35095
50.17,-75.34,86.01814
50.17,-75.34,83.70289
50.17,-75.34,92.22479
50.17,-75.34,86.19419
50.17,-75.34,81.6655
50.17,-75.34,80.8871
50.17,-75.34,85.27171
50.17,-75.34,78.15292
50.17,-75.14,75.06811
50.17,-75.14,83.44765
50.17,-75.14,92.58444
50.17,-75.14,83.49005
50.17,-75.14,76.49894
50.17,-75.14,87.13125
50.17,-75.14,85.70956
50.17,-75.14,85.56969
50.17,-75.14,90.56677
50.17,-75.14,86.31966
50.17,-75.14,85.02613
50.17,-75.14,83.89659
50.17,-75.14,75.70383
50.17,-75.14,86.08112
50.17,-75.14,97.91988
50.17,-75.14,81.07152
50.17,-75.14,81.43599
50.17,-75.14,88.79011
50.17,-75.14,89.09774
50.17,-75.14,94.59567
50.17,-75.14,92.25989
50.17,-75.14,73.48305
50.17,-75.14,87.26707
50.17,-75.14,85.03142
50.17,-75.14,93.48002
50.17,-75.14,87.06651
50.17,-75.14,82.26347
50.17,-75.14,82.1419
50.17,-75.14,86.42088
50.17,-75.14,78.72943
50.18,-74.99,75.34424
50.18,-74.99,84.06642
50.18,-74.99,92.87226
50.18,-74.99,83.83351
50.18,-74.99,76.83073
50.18,-74.99,87.38605
50.18,-74.99,86.14642
50.18,-74.99,85.70127
50.18,-74.99,90.96478
50.18,-74.99,86.69107
